FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Dry Gas Production Volumes,Associated Gas Production Volumes,Water Production Volumes
FORTIES,57.716667,1.016667,1995-04-15T00:00:00.000Z,576969.0,0.0,36.91006083,1325212.0
FORTIES,57.716667,1.016667,1988-11-15T00:00:00.000Z,1351049.0,0.0,87.73776317,570802.0
FORTIES,57.716667,1.016667,1988-12-15T00:00:00.000Z,1332618.0,0.0,83.52681016,585846.0
FORTIES,57.716667,1.016667,1989-01-15T00:00:00.000Z,1286962.0,0.0,80.47491065,572282.0
FORTIES,57.716667,1.016667,1989-02-15T00:00:00.000Z,1128661.0,0.0,78.36903000000001,527773.0
FORTIES,57.716667,1.016667,1990-09-15T00:00:00.000Z,1025499.0,0.0,66.77242483,740937.0
FORTIES,57.716667,1.016667,1990-10-15T00:00:00.000Z,820030.0,0.0,51.788877899999996,595656.0
FORTIES,57.716667,1.016667,1990-11-15T00:00:00.000Z,814226.0,0.0,52.18968417,628716.0
FORTIES,57.716667,1.016667,1990-12-15T00:00:00.000Z,971975.0,0.0,60.88989516,707109.0
FORTIES,57.716667,1.016667,1993-01-15T00:00:00.000Z,696101.0,0.0,43.40669177,1053567.0
FORTIES,57.716667,1.016667,1993-02-15T00:00:00.000Z,641587.0,0.0,44.41996375,1021212.0
FORTIES,57.716667,1.016667,1993-03-15T00:00:00.000Z,270959.0,0.0,17.20296177,414630.0
FORTIES,57.716667,1.016667,1993-04-15T00:00:00.000Z,324674.0,0.0,21.8988315,596207.0
FORTIES,57.716667,1.016667,1995-05-15T00:00:00.000Z,379129.0,0.0,23.55168742,849585.0
FORTIES,57.716667,1.016667,1995-06-15T00:00:00.000Z,344747.0,0.0,22.17311133,766669.0
FORTIES,57.716667,1.016667,1995-07-15T00:00:00.000Z,515693.0,0.0,31.63882242,1138052.0
FORTIES,57.716667,1.016667,1995-08-15T00:00:00.000Z,532475.0,0.0,38.89776371,1336774.0
FORTIES,57.716667,1.016667,1989-03-15T00:00:00.000Z,1239531.0,0.0,77.67363371,671973.0
FORTIES,57.716667,1.016667,1989-04-15T00:00:00.000Z,1149246.0,0.0,74.51465,627487.0
FORTIES,57.716667,1.016667,1989-05-15T00:00:00.000Z,1124428.0,0.0,71.09934774,567224.0
FORTIES,57.716667,1.016667,1989-06-15T00:00:00.000Z,288881.0,0.0,19.6951755,202122.0
FORTIES,57.716667,1.016667,1991-01-15T00:00:00.000Z,606595.0,0.0,38.48879323,457688.0
FORTIES,57.716667,1.016667,1991-02-15T00:00:00.000Z,799044.0,0.0,56.72471875,577334.0
FORTIES,57.716667,1.016667,1991-03-15T00:00:00.000Z,1008669.0,0.0,64.05571403,796421.0
FORTIES,57.716667,1.016667,1991-04-15T00:00:00.000Z,872887.0,0.0,56.96191783,731015.0
FORTIES,57.716667,1.016667,1993-05-15T00:00:00.000Z,639208.0,0.0,40.28871903,1137167.0
FORTIES,57.716667,1.016667,1993-06-15T00:00:00.000Z,640600.0,0.0,41.69877483,1112480.0
FORTIES,57.716667,1.016667,1993-07-15T00:00:00.000Z,678491.0,0.0,43.00455645,1198168.0
FORTIES,57.716667,1.016667,1993-08-15T00:00:00.000Z,687845.0,0.0,43.56959645,1233661.0
FORTIES,57.716667,1.016667,1995-09-15T00:00:00.000Z,516397.0,0.0,38.458034999999995,1301156.0
FORTIES,57.716667,1.016667,1995-10-15T00:00:00.000Z,600506.0,0.0,48.74609194,1558465.0
FORTIES,57.716667,1.016667,1995-11-15T00:00:00.000Z,555231.0,0.0,50.60521783,1487012.0
FORTIES,57.716667,1.016667,1995-12-15T00:00:00.000Z,480694.0,0.0,43.82363661,1218793.0
FORTIES,57.716667,1.016667,1989-07-15T00:00:00.000Z,823589.0,0.0,54.99115097,488831.0
FORTIES,57.716667,1.016667,1989-08-15T00:00:00.000Z,1201633.0,0.0,77.76021242,633463.0
FORTIES,57.716667,1.016667,1989-09-15T00:00:00.000Z,1086072.0,0.0,70.91487433,555623.0
FORTIES,57.716667,1.016667,1989-10-15T00:00:00.000Z,1128814.0,0.0,72.41967306,542016.0
FORTIES,57.716667,1.016667,1991-05-15T00:00:00.000Z,501119.0,0.0,31.07833919,512746.0
FORTIES,57.716667,1.016667,1991-06-15T00:00:00.000Z,704626.0,0.0,47.4245135,607558.0
FORTIES,57.716667,1.016667,1991-07-15T00:00:00.000Z,887155.0,0.0,57.67964774,695080.0
FORTIES,57.716667,1.016667,1991-08-15T00:00:00.000Z,861371.0,0.0,54.77014742,738592.0
FORTIES,57.716667,1.016667,1993-09-15T00:00:00.000Z,592207.0,0.0,39.185524,969338.0
FORTIES,57.716667,1.016667,1993-10-15T00:00:00.000Z,645139.0,0.0,40.84008871,1064135.0
FORTIES,57.716667,1.016667,1993-11-15T00:00:00.000Z,568171.0,0.0,37.37621883,922422.0
FORTIES,57.716667,1.016667,1993-12-15T00:00:00.000Z,594713.0,0.0,38.06159565,1077248.0
FORTIES,57.716667,1.016667,1996-01-15T00:00:00.000Z,579967.0,0.0,53.05110435,1463445.0
FORTIES,57.716667,1.016667,1996-02-15T00:00:00.000Z,534388.0,0.0,51.56720655,1286875.0
FORTIES,57.716667,1.016667,1996-03-15T00:00:00.000Z,566621.0,0.0,50.54715694,1453612.0
FORTIES,57.716667,1.016667,1996-04-15T00:00:00.000Z,571912.0,0.0,52.11316833,1489720.0
FORTIES,57.716667,1.016667,1989-11-15T00:00:00.000Z,798334.0,0.0,51.973085499999996,463446.0
FORTIES,57.716667,1.016667,1989-12-15T00:00:00.000Z,928967.0,0.0,59.470459999999996,576116.0
FORTIES,57.716667,1.016667,1990-01-15T00:00:00.000Z,1029311.0,0.0,65.21541306,660388.0
FORTIES,57.716667,1.016667,1990-02-15T00:00:00.000Z,904190.0,0.0,63.289525,563480.0
FORTIES,57.716667,1.016667,1991-09-15T00:00:00.000Z,893946.0,0.0,58.4851715,813141.0
FORTIES,57.716667,1.016667,1991-10-15T00:00:00.000Z,930014.0,0.0,59.03756645,815080.0
FORTIES,57.716667,1.016667,1991-11-15T00:00:00.000Z,814837.0,0.0,53.26679167,763277.0
FORTIES,57.716667,1.016667,1991-12-15T00:00:00.000Z,866082.0,0.0,55.13468935,917437.0
FORTIES,57.716667,1.016667,1994-01-15T00:00:00.000Z,571820.0,0.0,36.48609097,1014683.0
FORTIES,57.716667,1.016667,1994-02-15T00:00:00.000Z,535696.0,0.0,37.73029375,864935.0
FORTIES,57.716667,1.016667,1994-03-15T00:00:00.000Z,623609.0,0.0,39.11534968,1035737.0
FORTIES,57.716667,1.016667,1994-04-15T00:00:00.000Z,599655.0,0.0,39.01483483,967019.0
FORTIES,57.716667,1.016667,1992-01-15T00:00:00.000Z,814254.0,0.0,51.53939452,807401.0
FORTIES,57.716667,1.016667,1992-02-15T00:00:00.000Z,755939.0,0.0,51.78153207,756038.0
FORTIES,57.716667,1.016667,1992-03-15T00:00:00.000Z,790036.0,0.0,50.09603629,853158.0
FORTIES,57.716667,1.016667,1996-05-15T00:00:00.000Z,564054.0,0.0,51.40383048,1482662.0
FORTIES,57.716667,1.016667,1996-06-15T00:00:00.000Z,453192.0,0.0,42.92420533,1264217.0
FORTIES,57.716667,1.016667,1988-02-15T00:00:00.000Z,1488416.0,0.0,99.6029131,458745.0
FORTIES,57.716667,1.016667,1990-03-15T00:00:00.000Z,1015109.0,0.0,64.66746097,617950.0
FORTIES,57.716667,1.016667,1990-04-15T00:00:00.000Z,965825.0,0.0,63.61879533,589491.0
FORTIES,57.716667,1.016667,1992-04-15T00:00:00.000Z,631801.0,0.0,40.704069,726497.0
FORTIES,57.716667,1.016667,1994-05-15T00:00:00.000Z,682675.0,0.0,43.00455645,1106003.0
FORTIES,57.716667,1.016667,1994-06-15T00:00:00.000Z,645957.0,0.0,42.060165000000005,991908.0
FORTIES,57.716667,1.016667,1994-07-15T00:00:00.000Z,679950.0,0.0,42.76532581,1077640.0
FORTIES,57.716667,1.016667,1994-08-15T00:00:00.000Z,580333.0,0.0,35.88345758,978244.0
FORTIES,57.716667,1.016667,1988-03-15T00:00:00.000Z,1546488.0,0.0,96.28122113,484142.0
FORTIES,57.716667,1.016667,1988-04-15T00:00:00.000Z,1491686.0,0.0,96.1238985,491940.0
FORTIES,57.716667,1.016667,1988-05-15T00:00:00.000Z,1459648.0,0.0,91.38382806,512873.0
FORTIES,57.716667,1.016667,1988-06-15T00:00:00.000Z,1038497.0,0.0,67.08672833,344185.0
FORTIES,57.716667,1.016667,1990-05-15T00:00:00.000Z,921522.0,0.0,58.58302823,612029.0
FORTIES,57.716667,1.016667,1990-06-15T00:00:00.000Z,978554.0,0.0,63.87541767,684252.0
FORTIES,57.716667,1.016667,1990-07-15T00:00:00.000Z,906110.0,0.0,56.89360419,562201.0
FORTIES,57.716667,1.016667,1990-08-15T00:00:00.000Z,763835.0,0.0,48.54331548,484771.0
FORTIES,57.716667,1.016667,1992-05-15T00:00:00.000Z,763788.0,0.0,48.55584661,845333.0
FORTIES,57.716667,1.016667,1992-06-15T00:00:00.000Z,723292.0,0.0,47.18672583,797531.0
FORTIES,57.716667,1.016667,1992-07-15T00:00:00.000Z,768396.0,0.0,48.97734823,890766.0
FORTIES,57.716667,1.016667,1992-08-15T00:00:00.000Z,801260.0,0.0,50.3774171,991143.0
FORTIES,57.716667,1.016667,1994-09-15T00:00:00.000Z,608207.0,0.0,39.29617767,1057566.0
FORTIES,57.716667,1.016667,1994-10-15T00:00:00.000Z,560086.0,0.0,34.64059742,987085.0
FORTIES,57.716667,1.016667,1994-11-15T00:00:00.000Z,529282.0,0.0,33.74936833,983049.0
FORTIES,57.716667,1.016667,1994-12-15T00:00:00.000Z,608842.0,0.0,37.51250435,1344862.0
FORTIES,57.716667,1.016667,1988-07-15T00:00:00.000Z,1538263.0,0.0,95.81643016,480638.0
FORTIES,57.716667,1.016667,1988-08-15T00:00:00.000Z,1490090.0,0.0,93.91283774,507356.0
FORTIES,57.716667,1.016667,1988-09-15T00:00:00.000Z,1300695.0,0.0,84.04616850000001,446390.0
FORTIES,57.716667,1.016667,1988-10-15T00:00:00.000Z,1306178.0,0.0,81.88978903,503017.0
FORTIES,57.716667,1.016667,1980-08-15T00:00:00.000Z,2092422.0,0.0,133.06008484,79044.0
FORTIES,57.716667,1.016667,1980-09-15T00:00:00.000Z,2041585.0,0.0,134.15344483,90096.0
FORTIES,57.716667,1.016667,1980-10-15T00:00:00.000Z,2506825.0,0.0,159.41191,125941.0
FORTIES,57.716667,1.016667,1980-11-15T00:00:00.000Z,2502330.0,0.0,164.42899433,140532.0
FORTIES,57.716667,1.016667,1982-11-15T00:00:00.000Z,1998702.0,0.0,131.33883933,218802.0
FORTIES,57.716667,1.016667,1982-12-15T00:00:00.000Z,2041665.0,0.0,129.8350279,199393.0
FORTIES,57.716667,1.016667,1983-01-15T00:00:00.000Z,2217343.0,0.0,141.00823823,260400.0
FORTIES,57.716667,1.016667,1983-02-15T00:00:00.000Z,2122761.0,0.0,149.4556025,260468.0
FORTIES,57.716667,1.016667,1985-03-15T00:00:00.000Z,2050921.0,0.0,123.7961629,265935.0
FORTIES,57.716667,1.016667,1985-04-15T00:00:00.000Z,2072276.0,0.0,129.31175833,263193.0
FORTIES,57.716667,1.016667,1985-05-15T00:00:00.000Z,2112933.0,0.0,127.47917565,285195.0
FORTIES,57.716667,1.016667,1985-06-15T00:00:00.000Z,1967452.0,0.0,122.66900683,260682.0
FORTIES,57.716667,1.016667,1988-01-15T00:00:00.000Z,1523369.0,0.0,95.32202016,425246.0
FORTIES,57.716667,1.016667,1980-12-15T00:00:00.000Z,2660499.0,0.0,169.18391226,141236.0
FORTIES,57.716667,1.016667,1981-01-15T00:00:00.000Z,2664218.0,0.0,169.41972532,152123.0
FORTIES,57.716667,1.016667,1981-02-15T00:00:00.000Z,2223732.0,0.0,156.56022375,170234.0
FORTIES,57.716667,1.016667,1981-03-15T00:00:00.000Z,2540299.0,0.0,161.53992355,207632.0
FORTIES,57.716667,1.016667,1983-03-15T00:00:00.000Z,2285514.0,0.0,145.34286968,281692.0
FORTIES,57.716667,1.016667,1983-04-15T00:00:00.000Z,1980061.0,0.0,130.11576317,232248.0
FORTIES,57.716667,1.016667,1983-05-15T00:00:00.000Z,2219281.0,0.0,141.13013194,244723.0
FORTIES,57.716667,1.016667,1983-06-15T00:00:00.000Z,2173732.0,0.0,142.84328917,270741.0
FORTIES,57.716667,1.016667,1985-07-15T00:00:00.000Z,1811441.0,0.0,109.31359532,217701.0
FORTIES,57.716667,1.016667,1985-08-15T00:00:00.000Z,1297273.0,0.0,78.58271016,167219.0
FORTIES,57.716667,1.016667,1985-09-15T00:00:00.000Z,2044359.0,0.0,128.05336717,319813.0
FORTIES,57.716667,1.016667,1985-10-15T00:00:00.000Z,1803239.0,0.0,108.74172016,275881.0
FORTIES,57.716667,1.016667,1981-04-15T00:00:00.000Z,2156152.0,0.0,141.68260283,172368.0
FORTIES,57.716667,1.016667,1983-07-15T00:00:00.000Z,2308821.0,0.0,146.82496048,264571.0
FORTIES,57.716667,1.016667,1985-11-15T00:00:00.000Z,1542813.0,0.0,96.247501,236416.0
FORTIES,57.716667,1.016667,1985-12-15T00:00:00.000Z,1268122.0,0.0,76.59139984,208930.0
FORTIES,57.716667,1.016667,1986-01-15T00:00:00.000Z,1988380.0,0.0,120.0185971,280735.0
FORTIES,57.716667,1.016667,1986-02-15T00:00:00.000Z,1817301.0,0.0,121.40414125,265947.0
FORTIES,57.716667,1.016667,1986-03-15T00:00:00.000Z,1929211.0,0.0,116.42330226,290864.0
FORTIES,57.716667,1.016667,1986-04-15T00:00:00.000Z,1842072.0,0.0,114.9538565,308323.0
FORTIES,57.716667,1.016667,1981-05-15T00:00:00.000Z,2046619.0,0.0,130.14602774,202475.0
FORTIES,57.716667,1.016667,1981-06-15T00:00:00.000Z,2027871.0,0.0,133.25291233,197047.0
FORTIES,57.716667,1.016667,1983-08-15T00:00:00.000Z,2030075.0,0.0,129.09910887,178349.0
FORTIES,57.716667,1.016667,1983-09-15T00:00:00.000Z,2166129.0,0.0,142.34299333,195751.0
FORTIES,57.716667,1.016667,1983-10-15T00:00:00.000Z,1988885.0,0.0,126.47896371,240352.0
FORTIES,57.716667,1.016667,1986-05-15T00:00:00.000Z,1805373.0,0.0,109.06752952,313485.0
FORTIES,57.716667,1.016667,1986-06-15T00:00:00.000Z,1317954.0,0.0,82.2874815,228297.0
FORTIES,57.716667,1.016667,1986-07-15T00:00:00.000Z,1717047.0,0.0,103.69851032,304130.0
FORTIES,57.716667,1.016667,1986-08-15T00:00:00.000Z,1664474.0,0.0,100.95419307,322867.0
FORTIES,57.716667,1.016667,1979-02-15T00:00:00.000Z,2324805.0,0.0,163.67619625,13568.0
FORTIES,57.716667,1.016667,1979-03-15T00:00:00.000Z,1862015.0,0.0,118.40663823,5908.0
FORTIES,57.716667,1.016667,1981-07-15T00:00:00.000Z,2044100.0,0.0,129.99109742,205196.0
FORTIES,57.716667,1.016667,1981-08-15T00:00:00.000Z,2330509.0,0.0,148.20452387,206635.0
FORTIES,57.716667,1.016667,1981-09-15T00:00:00.000Z,2199496.0,0.0,144.53487767,145997.0
FORTIES,57.716667,1.016667,1981-10-15T00:00:00.000Z,2285411.0,0.0,145.33717371,157251.0
FORTIES,57.716667,1.016667,1983-11-15T00:00:00.000Z,2084586.0,0.0,136.98453067,200414.0
FORTIES,57.716667,1.016667,1983-12-15T00:00:00.000Z,2283295.0,0.0,145.20160968,240776.0
FORTIES,57.716667,1.016667,1984-01-15T00:00:00.000Z,2181586.0,0.0,138.7344079,245674.0
FORTIES,57.716667,1.016667,1984-02-15T00:00:00.000Z,2085768.0,0.0,141.78728948,262178.0
FORTIES,57.716667,1.016667,1986-09-15T00:00:00.000Z,1515322.0,0.0,94.60770783,322145.0
FORTIES,57.716667,1.016667,1986-10-15T00:00:00.000Z,1493412.0,0.0,90.24577371,336774.0
FORTIES,57.716667,1.016667,1986-11-15T00:00:00.000Z,1241283.0,0.0,77.57881483,254076.0
FORTIES,57.716667,1.016667,1986-12-15T00:00:00.000Z,1290599.0,0.0,78.08830016,303566.0
FORTIES,57.716667,1.016667,1979-04-15T00:00:00.000Z,2396176.0,0.0,157.45428183,13426.0
FORTIES,57.716667,1.016667,1979-05-15T00:00:00.000Z,2383347.0,0.0,151.55944887,16120.0
FORTIES,57.716667,1.016667,1979-06-15T00:00:00.000Z,2345773.0,0.0,154.14173483,29459.0
FORTIES,57.716667,1.016667,1979-07-15T00:00:00.000Z,2572772.0,0.0,163.60528145,56584.0
FORTIES,57.716667,1.016667,1981-11-15T00:00:00.000Z,2266653.0,0.0,148.9480755,162418.0
FORTIES,57.716667,1.016667,1981-12-15T00:00:00.000Z,2348268.0,0.0,149.33460387,234051.0
FORTIES,57.716667,1.016667,1982-01-15T00:00:00.000Z,2456944.0,0.0,156.24381274,223309.0
FORTIES,57.716667,1.016667,1982-02-15T00:00:00.000Z,2174210.0,0.0,153.08043500000002,181307.0
FORTIES,57.716667,1.016667,1984-03-15T00:00:00.000Z,2018755.0,0.0,128.37913855,234173.0
FORTIES,57.716667,1.016667,1984-04-15T00:00:00.000Z,2002372.0,0.0,131.58133567,214018.0
FORTIES,57.716667,1.016667,1984-05-15T00:00:00.000Z,2206720.0,0.0,140.33269645,193907.0
FORTIES,57.716667,1.016667,1984-06-15T00:00:00.000Z,1972552.0,0.0,129.62253033,202379.0
FORTIES,57.716667,1.016667,1987-01-15T00:00:00.000Z,1662824.0,0.0,100.54408339,423393.0
FORTIES,57.716667,1.016667,1987-02-15T00:00:00.000Z,1496016.0,0.0,100.1558625,384910.0
FORTIES,57.716667,1.016667,1987-03-15T00:00:00.000Z,1704020.0,0.0,104.03001565,461825.0
FORTIES,57.716667,1.016667,1987-04-15T00:00:00.000Z,1791941.0,0.0,115.12101417,428589.0
FORTIES,57.716667,1.016667,1979-08-15T00:00:00.000Z,2595150.0,0.0,165.02813419,71451.0
FORTIES,57.716667,1.016667,1979-09-15T00:00:00.000Z,2252755.0,0.0,148.0298855,62120.0
FORTIES,57.716667,1.016667,1979-10-15T00:00:00.000Z,2600253.0,0.0,165.35166516,90813.0
FORTIES,57.716667,1.016667,1979-11-15T00:00:00.000Z,2597802.0,0.0,170.70329267,78679.0
FORTIES,57.716667,1.016667,1982-03-15T00:00:00.000Z,2359592.0,0.0,150.053435,188855.0
FORTIES,57.716667,1.016667,1982-04-15T00:00:00.000Z,2248917.0,0.0,147.7826805,203957.0
FORTIES,57.716667,1.016667,1982-05-15T00:00:00.000Z,2397890.0,0.0,152.49017,253963.0
FORTIES,57.716667,1.016667,1982-06-15T00:00:00.000Z,2164199.0,0.0,142.21585933,217096.0
FORTIES,57.716667,1.016667,1984-07-15T00:00:00.000Z,2028585.0,0.0,129.00341661,197964.0
FORTIES,57.716667,1.016667,1984-08-15T00:00:00.000Z,1566908.0,0.0,99.64525968,123915.0
FORTIES,57.716667,1.016667,1984-09-15T00:00:00.000Z,1998350.0,0.0,131.31647317,191664.0
FORTIES,57.716667,1.016667,1984-10-15T00:00:00.000Z,2095644.0,0.0,133.61145452,210017.0
FORTIES,57.716667,1.016667,1987-05-15T00:00:00.000Z,1798845.0,0.0,112.46460468,403512.0
FORTIES,57.716667,1.016667,1987-06-15T00:00:00.000Z,649561.0,0.0,41.7458615,135778.0
FORTIES,57.716667,1.016667,1987-07-15T00:00:00.000Z,1796609.0,0.0,112.902055,380739.0
FORTIES,57.716667,1.016667,1987-08-15T00:00:00.000Z,1740974.0,0.0,108.91943436,393682.0
FORTIES,57.716667,1.016667,1979-12-15T00:00:00.000Z,2683102.0,0.0,170.62157452,79617.0
FORTIES,57.716667,1.016667,1980-01-15T00:00:00.000Z,2706461.0,0.0,172.10594371,74052.0
FORTIES,57.716667,1.016667,1980-02-15T00:00:00.000Z,2508459.0,0.0,170.51665086,75567.0
FORTIES,57.716667,1.016667,1980-03-15T00:00:00.000Z,2639717.0,0.0,167.86130855,96201.0
FORTIES,57.716667,1.016667,1982-07-15T00:00:00.000Z,2477045.0,0.0,157.52312709999998,232564.0
FORTIES,57.716667,1.016667,1982-08-15T00:00:00.000Z,1894235.0,0.0,120.46060419,178051.0
FORTIES,57.716667,1.016667,1982-09-15T00:00:00.000Z,1846016.0,0.0,121.307025,142031.0
FORTIES,57.716667,1.016667,1982-10-15T00:00:00.000Z,2333900.0,0.0,148.42097065,219080.0
FORTIES,57.716667,1.016667,1984-11-15T00:00:00.000Z,1954471.0,0.0,128.433592,180362.0
FORTIES,57.716667,1.016667,1984-12-15T00:00:00.000Z,1995545.0,0.0,126.90274371,189251.0
FORTIES,57.716667,1.016667,1985-01-15T00:00:00.000Z,2102189.0,0.0,126.81616499999998,243239.0
FORTIES,57.716667,1.016667,1985-02-15T00:00:00.000Z,1860616.0,0.0,124.323935,253861.0
FORTIES,57.716667,1.016667,1987-09-15T00:00:00.000Z,1446656.0,0.0,92.207465,394941.0
FORTIES,57.716667,1.016667,1987-10-15T00:00:00.000Z,1732179.0,0.0,108.13225161,423619.0
FORTIES,57.716667,1.016667,1987-11-15T00:00:00.000Z,1572660.0,0.0,101.79666467,392618.0
FORTIES,57.716667,1.016667,1987-12-15T00:00:00.000Z,1535008.0,0.0,95.92237516,393590.0
FORTIES,57.716667,1.016667,1980-04-15T00:00:00.000Z,2188799.0,0.0,143.82857767,84983.0
FORTIES,57.716667,1.016667,1980-05-15T00:00:00.000Z,2629545.0,0.0,167.21424661,108255.0
FORTIES,57.716667,1.016667,1980-06-15T00:00:00.000Z,2462437.0,0.0,161.80862133,86828.0
FORTIES,57.716667,1.016667,1980-07-15T00:00:00.000Z,2336201.0,0.0,148.56109145,90515.0
FORTIES,57.716667,1.016667,1976-11-15T00:00:00.000Z,1376291.0,0.0,93.005584,963.0
FORTIES,57.716667,1.016667,1976-12-15T00:00:00.000Z,1675884.0,0.0,109.61434242,826.0
FORTIES,57.716667,1.016667,1977-01-15T00:00:00.000Z,1725319.0,0.0,112.78130048,740.0
FORTIES,57.716667,1.016667,2015-02-15T00:00:00.000Z,203793.0,0.0,11.86962375,2081644.0
FORTIES,57.716667,1.016667,2015-03-15T00:00:00.000Z,208699.0,0.0,10.70841935,2293627.0
FORTIES,57.716667,1.016667,2015-04-15T00:00:00.000Z,205805.0,0.0,11.8199305,2348113.0
FORTIES,57.716667,1.016667,2017-04-15T00:00:00.000Z,172948.0,0.0,0.0,2313731.0
FORTIES,57.716667,1.016667,2017-05-15T00:00:00.000Z,175947.0,0.0,6.90601913,2415423.0
FORTIES,57.716667,1.016667,2017-06-15T00:00:00.000Z,159393.0,0.0,6.62874322,2132925.0
FORTIES,57.716667,1.016667,1977-02-15T00:00:00.000Z,1686864.0,0.0,121.30198,656.0
FORTIES,57.716667,1.016667,1977-03-15T00:00:00.000Z,1989239.0,0.0,128.98518952,745.0
FORTIES,57.716667,1.016667,1977-04-15T00:00:00.000Z,1694276.0,0.0,112.36644417,416.0
FORTIES,57.716667,1.016667,1977-05-15T00:00:00.000Z,2130839.0,0.0,137.55989936,508.0
FORTIES,57.716667,1.016667,2015-05-15T00:00:00.000Z,201443.0,0.0,10.95562435,2154380.0
FORTIES,57.716667,1.016667,2015-06-15T00:00:00.000Z,190690.0,0.0,12.08008433,2103911.0
FORTIES,57.716667,1.016667,2015-07-15T00:00:00.000Z,211008.0,0.0,11.20169016,2341342.0
FORTIES,57.716667,1.016667,2015-08-15T00:00:00.000Z,196639.0,0.0,10.74601274,2057040.0
FORTIES,57.716667,1.016667,2017-07-15T00:00:00.000Z,178234.0,0.0,7.190134,2300585.0
FORTIES,57.716667,1.016667,2017-08-15T00:00:00.000Z,124290.0,0.0,7.28719329,1711456.0
FORTIES,57.716667,1.016667,2017-09-15T00:00:00.000Z,161411.0,0.0,7.20461315,2198888.0
FORTIES,57.716667,1.016667,2017-10-15T00:00:00.000Z,174302.0,0.0,7.02609013,2319257.0
FORTIES,57.716667,1.016667,1977-06-15T00:00:00.000Z,2095873.0,0.0,137.91449233,3401.0
FORTIES,57.716667,1.016667,1977-07-15T00:00:00.000Z,1910924.0,0.0,121.65220065,6421.0
FORTIES,57.716667,1.016667,1977-08-15T00:00:00.000Z,2065112.0,0.0,131.27382936,3199.0
FORTIES,57.716667,1.016667,1977-09-15T00:00:00.000Z,2162173.0,0.0,141.80620533,3755.0
FORTIES,57.716667,1.016667,2015-09-15T00:00:00.000Z,213128.0,0.0,11.19367783,2208263.0
FORTIES,57.716667,1.016667,2015-10-15T00:00:00.000Z,220975.0,0.0,11.08663161,229013.0
FORTIES,57.716667,1.016667,2015-11-15T00:00:00.000Z,203915.0,0.0,11.11245333,2129853.0
FORTIES,57.716667,1.016667,2015-12-15T00:00:00.000Z,203582.0,0.0,10.88385516,2000014.0
FORTIES,57.716667,1.016667,2017-11-15T00:00:00.000Z,159274.0,0.0,7.21014583,2196910.0
FORTIES,57.716667,1.016667,2017-12-15T00:00:00.000Z,78454.0,0.0,1.49917871,1090849.0
FORTIES,57.716667,1.016667,2018-01-15T00:00:00.000Z,173602.0,0.0,6.14708839,2463398.0
FORTIES,57.716667,1.016667,2018-02-15T00:00:00.000Z,134530.0,0.0,5.362835,1905109.0
FORTIES,57.716667,1.016667,1977-10-15T00:00:00.000Z,2194561.0,0.0,139.40425371,3719.0
FORTIES,57.716667,1.016667,1977-11-15T00:00:00.000Z,2090109.0,0.0,137.78382683,6726.0
FORTIES,57.716667,1.016667,1977-12-15T00:00:00.000Z,2247098.0,0.0,144.60808984,3792.0
FORTIES,57.716667,1.016667,1978-01-15T00:00:00.000Z,2121675.0,0.0,135.45353048,3783.0
FORTIES,57.716667,1.016667,2016-01-15T00:00:00.000Z,211340.0,0.0,10.49425097,2096529.0
FORTIES,57.716667,1.016667,2016-02-15T00:00:00.000Z,180450.0,0.0,9.19042431,1716921.0
FORTIES,57.716667,1.016667,2016-03-15T00:00:00.000Z,204667.0,0.0,9.99072742,1919016.0
FORTIES,57.716667,1.016667,2016-04-15T00:00:00.000Z,215385.0,0.0,11.2054495,2008372.0
FORTIES,57.716667,1.016667,1975-09-15T00:00:00.000Z,37638.0,0.0,2.84168033,0.0
FORTIES,57.716667,1.016667,1975-10-15T00:00:00.000Z,175535.0,0.0,12.54138177,0.0
FORTIES,57.716667,1.016667,1975-11-15T00:00:00.000Z,235310.0,0.0,16.54036883,0.0
FORTIES,57.716667,1.016667,1975-12-15T00:00:00.000Z,299453.0,0.0,20.55219081,0.0
FORTIES,57.716667,1.016667,1978-02-15T00:00:00.000Z,2181254.0,0.0,153.61142125,3600.0
FORTIES,57.716667,1.016667,1978-03-15T00:00:00.000Z,2210585.0,0.0,141.12671436,3292.0
FORTIES,57.716667,1.016667,1978-04-15T00:00:00.000Z,2182891.0,0.0,143.47189617,4310.0
FORTIES,57.716667,1.016667,1978-05-15T00:00:00.000Z,2647995.0,0.0,168.41153903,5336.0
FORTIES,57.716667,1.016667,2016-05-15T00:00:00.000Z,204180.0,0.0,10.77335339,2010366.0
FORTIES,57.716667,1.016667,2016-06-15T00:00:00.000Z,187049.0,0.0,10.75459467,1968751.0
FORTIES,57.716667,1.016667,2016-07-15T00:00:00.000Z,194531.0,0.0,9.77200226,2122145.0
FORTIES,57.716667,1.016667,2016-08-15T00:00:00.000Z,143980.0,0.0,6.62327129,1624895.0
FORTIES,57.716667,1.016667,1976-01-15T00:00:00.000Z,361352.0,0.0,25.05770129,0.0
FORTIES,57.716667,1.016667,1976-02-15T00:00:00.000Z,359346.0,0.0,26.08438966,0.0
FORTIES,57.716667,1.016667,1976-03-15T00:00:00.000Z,414656.0,0.0,28.95488242,0.0
FORTIES,57.716667,1.016667,1976-04-15T00:00:00.000Z,496526.0,0.0,36.05779217,0.0
